Dialogue_ID,Utterance_ID,Knowledge
74,18,"[""But I couldn't do it. And I realized it was because I still loved you.\n\nRachel Green: Oh no. You went on our honeymoon alone?"", ""But I couldn't do it. And I realized that it was because I still loved you.\nRachel Green: Barry, I-\nBarry Farber: And I know that you don't love me anymore. But I just wanted to say thank you. For not being able to hurt me.\n\nRachel"", ""But I couldn't do it. And I realized it was because I still loved you.\n\nBarry Farber: I realized it was because I still loved you."", ""But I couldn't do it. And I realized it was because I still loved you.\n\nBarry Farber: Sorry about that. So. What have you been up to?\nRachel Green: Oh, not much. I-I got a job.\nBarry Farber: Oh, that's"", ""But I couldn't do it. I couldn't go through with it. And I realized it was because I still loved you.\n\nRachel Green: Oh, Barry. I still love you too."", ""But I couldn't do it. I couldn't even fake it. And I realized that it was because I still loved you.\n\nBarry Farber: I still love you."", ""But I couldn't do it. And I realized that it was because I still loved you.\n\nBarry Farber: I went with Mindy."", ""But I couldn't do it. And I realized it was because I still loved you.\n\nRachel Green: Well, I'm glad you couldn't do it."", ""But I couldn't do it. I couldn't do it because I realized that I still loved you.\n\nBarry Farber: I realized that I still loved you.""]"
75,0,
75,1,
75,2,
75,3,
75,4,
75,5,
75,6,
75,7,
75,8,
75,9,
75,10,
75,11,
75,12,
75,13,
75,14,
75,15,
75,16,
75,17,
75,18,
75,19,"[""You're happy."", ""Well, I'm glad one of us is."", ""You're welcome."", ""I'm glad you're happy."", ""Well, I'm glad you're happy.""]"
76,0,
76,1,
76,2,
76,3,
76,4,
76,5,
76,6,
76,7,
76,8,
76,9,
76,10,
76,11,
76,12,
76,13,
76,14,
76,15,
76,16,
76,17,
76,18,
76,19,
76,20,"[""I'll get it."", 'He wants you to spit.', ""I'm so sorry, Rachel."", 'Spit!']"
77,0,
77,1,
77,2,
77,3,
77,4,
77,5,
77,6,
77,7,
77,8,
77,9,
77,10,
77,11,
77,12,
77,13,
77,14,
77,15,
77,16,
77,17,
77,18,
77,19,
77,20,
77,21,"['Oh, Robbie.', 'Oh.']"
78,0,
78,1,
78,2,
78,3,
78,4,
78,5,
78,6,
78,7,
78,8,
78,9,
78,10,
78,11,
78,12,
78,13,
78,14,
78,15,
78,16,
78,17,
78,18,
78,19,
78,20,
78,21,
78,22,"[""You're welcome.\n\nBarry Farber: Sorry about that. So. What have you been up to?\nRachel Green: Oh, not much. I-I got a job.\nBarry Farber: Oh, that's great.\nRachel Green: Why are- why are you so t"", ""You're welcome.\n\nRachel Green: Well, um.. You've got plugs!"", ""You're welcome.\n\nBarry Farber: I went with Mindy."", ""Yeah.\n\nBarry Farber: Sorry about that. So. What have you been up to?\nRachel Green: Oh, not much. I-I got a job.\nBarry Farber: Oh, that's great.\nRachel Green: Why are- why are you so tanned?"", ""It's not just a rock.\n\nBarry Farber: It's not just a rock."", 'Oh, no, keep it.\n\nBarry Farber: I went with Mindy.', ""Oh, no, no, no. I don't want it.\nRachel Green: You sure?\nBarry Farber: Yeah.\n\nBarry Farber: I went with Mindy."", ""You're welcome.\n\nRachel Green: Oh no. You went on our honeymoon alone?"", 'Yeah.\n\nRachel Green: Oh no. You went on our honeymoon alone?']"
79,0,
79,1,
79,2,
79,3,
79,4,
79,5,
79,6,
79,7,
79,8,
79,9,
79,10,
79,11,
79,12,
79,13,
79,14,
79,15,
79,16,
79,17,
79,18,
79,19,
79,20,
79,21,
79,22,
79,23,"[""I'm sorry.\n\nRachel Green: Well, um.. You've got plugs!\nBarry Farber: Careful! They haven't quite taken yet.\nRachel Green: And you've got lenses! But you hate sticking your finger in your eye!\nBarry Farber: Not for her."", ""Hey, I got a great idea. Let's all go out to dinner! My treat!\n\nBarry Farber: I went with Mindy."", 'Hey, can I have my watch back?', ""I'm sorry.\n\nBarry Farber: I went with Mindy."", ""I'm not giving it back."", ""I'm not going to lie. That hurt."", 'Hey, can I talk to you for a second?\n\nBarry Farber: Yeah, sure.', ""I'm sorry.\n\nBarry Farber: Sorry about that. So. What have you been up to?\nRachel Green: Oh, not much. I-I got a job.\nBarry Farber: Oh, that's great.\nRachel Green: Why are- why are you so t"", ""I'm not going to lie. I'm kind of relieved.\n\nRachel Green: Oh no. You went on our honeymoon alone?""]"
80,0,
80,1,
80,2,"['You know, I think Ross is right.\n\nSusan Bunch: Oh, come on!', ""She's Ross's first wife.\n\nSusan Bunch: Oh, I see."", ""Ross, Helen is our new nanny.\n\nSusan Bunch: Oh, please! What's wrong with Helen?\nRoss Geller: I don't think so.\nCarol Willick: Ross, Helen is our new nanny."", ""Ross, you know very well what's wrong with her.\n\nRoss Geller: I don't know what you're talking about."", ""I think she's very pretty.\n\nSusan Bunch: I think she's very pretty."", ""Ross, what are you doing?\n\nRoss Geller: I'm not sure."", ""You know, Ross, I think you're right.\n\nSusan Bunch: I can't believe you two!"", ""She's not my mother.\n\nSusan Bunch: Oh, please! What's wrong with Helen?\nRoss Geller: Helen Geller? I don't think so.\nCarol Willick: She's not my mother.\nSusan Bunch: I know that."", ""I think she's going to \n\nCarol Willick: I think she's going to leave Ross."", ""She's his sister.\n\nSusan Bunch: Oh, please! What's wrong with Helen?\nRoss Geller: Helen is my sister.""]"
81,0,
81,1,
81,2,
81,3,"[""Why not?\n\nCarol Willick: Because it's not her style."", ""Oh, my God.\n\nSusan Bunch: Oh, please! What's wrong with Helen?\nRoss Geller: Helen Geller? I don't think so.\nCarol Willick: Hello? It's not gonna be Helen Geller.\nRoss Geller: Oh, my God."", ""Well, I mean, I don't think so.\n\nCarol Willick: Why not?"", ""Why not?\n\nCarol Willick: Because she's not the mother."", ""Oh, my God! It's Carol!\n\nCarol Willick: Hi, Ross."", ""Well, then who is it gonna be?\n\nCarol Willick: It's going to be Emily Waltham."", ""Why not?\n\nCarol Willick: Because it's not her job."", ""Oh, please! What's wrong with Helen?"", '""Why not?""']"
82,0,
82,1,
82,2,
82,3,
82,4,"['""I\'m glad you think so too, Ross.""', '""I don\'t think so"" is not an utterance.', ""You're welcome.""]"
83,0,
83,1,
83,2,
83,3,
83,4,
83,5,['Oh.']
84,0,
84,1,
84,2,
84,3,
84,4,
84,5,
84,6,"['Yes.', ""No, it's not gonna be Helen Willick."", ""No, it's not gonna be Helen Willick either."", ""Ross, I'm not gonna be Helen.""]"
85,0,
85,1,
85,2,
85,3,
85,4,
85,5,
85,6,
85,7,"['Helen Bunch?', ""Oh, so it's gonna be Helen Bunch."", 'What, like hyphenated?\n\nCarol Willick: Yes, like hyphenated.', 'Oh, okay.', 'What?', 'Helen Bunch?\n\nCarol Willick: Yes, Helen Bunch.', 'What, like, hyphenated?', ""Oh, please! What's wrong with Helen?"", ""What, so it's gonna be Helen Bunch?""]"
86,0,
86,1,
86,2,
86,3,
86,4,
86,5,
86,6,
86,7,
86,8,"[""Because it's my baby too!"", ""Because it's my house too."", ""Because it's my name too, Ross."", ""Because it's my baby too, Ross.""]"
87,0,
87,1,
87,2,
87,3,
87,4,
87,5,
87,6,
87,7,
87,8,
87,9,"['Oh, come on!', 'Oh, please!', 'Oh, of course.']"
88,0,
88,1,
88,2,
88,3,
88,4,
88,5,
88,6,
88,7,
88,8,
88,9,
88,10,"['You know what? You are so immature.', 'Oh, please!']"
89,0,
89,1,
89,2,
89,3,
89,4,
89,5,
89,6,
89,7,
89,8,
89,9,
89,10,
89,11,['Ross!']
90,0,
90,1,
90,2,
90,3,
90,4,
90,5,
90,6,
90,7,
90,8,
90,9,
90,10,
90,11,
90,12,"['What?', 'Sorry.']"
91,0,
91,1,
91,2,
91,3,
91,4,
91,5,
91,6,
91,7,
91,8,
91,9,
91,10,
91,11,
91,12,
91,13,"['You are not in there.\nRoss Geller: I am in there!\n\nCarol Willick: All right, you two, stop it!', ""You are not in there.\nRoss Geller: I'm in there.\n\nCarol Willick: All right, you two, stop it!"", 'You are not in there.\nRoss Geller: I am in there! I am the father!', ""Oh, yeah, yeah, you're in there, you're in the title."", 'You are not in there.\nRoss Geller: Well, what am I, just some guy?', ""So what, you're both in there, it's not just one of you.\nSusan Bunch: You're right, it's not just one of you."", ""Ross, it's not a big deal.\n\nCarol Willick: Hello? It's not gonna be Helen Geller."", 'Oh, you are so not in there.', 'You are not in there, Ross!\n\nCarol Willick: All right, you two, stop it!', 'Oh, yeah, and what\'s your credit? ""Father""?']"
92,0,
92,1,
92,2,
92,3,
92,4,
92,5,
92,6,
92,7,
92,8,
92,9,
92,10,
92,11,
92,12,
92,13,
92,14,"[""Oh, come on, it's not that bad.\n\nCarol Willick: All right, you two, stop it!"", ""Well, I'm not gonna be left out!"", ""Well, I think it's a nice name."", 'Well, what am I supposed to do, put a hyphen in there somewhere?', 'Well, what do you want to do, put a hyphen in there somewhere?', ""Well, it's not that bad.\n\nCarol Willick: All right, you two, stop it!"", 'Well, what do you want to do, then?', ""Well, I'm not suggesting it, it's just, you know, if it's hyphenated, it's not so bad.""]"
93,0,
93,1,
93,2,
93,3,
93,4,
93,5,
93,6,
93,7,
93,8,
93,9,
93,10,
93,11,
93,12,
93,13,
93,14,
93,15,"[""Ross, that's my name!\n\nCarol Willick: Hello? It's not gonna be Helen Geller."", 'Oh, please!']"
94,0,
94,1,
94,2,
94,3,
94,4,
94,5,
94,6,
94,7,
94,8,
94,9,
94,10,
94,11,
94,12,
94,13,
94,14,
94,15,
94,16,"['That is not true!', 'What are you talking about?\n\nCarol Willick: All right, you two, stop it!', ""What are you talking about?\n\nCarol Willick: Ross. You're not actually suggesting Helen Willick-Bunch-Geller? 'Cause I think that borders on child abuse."", ""I'm not trying to get my way, I'm trying to be fair!\n\nCarol Willick: All right, you two, stop it!"", 'I am not!\n\nCarol Willick: All right, you two, stop it!', ""Well, that's not true.\n\nCarol Willick: Ross. You're not actually suggesting Helen Willick-Bunch-Geller? 'Cause I think that borders on child abuse."", 'That is not true!\n\nCarol Willick: All right, you two, stop it!']"
95,0,
95,1,
95,2,
95,3,
95,4,
95,5,
95,6,
95,7,
95,8,
95,9,
95,10,
95,11,
95,12,
95,13,
95,14,
95,15,
95,16,
95,17,"[""Ross, I'm sorry, we're gonna have to ask you to leave.\n\nDr. Oberman: Ross, I'm sorry, we're gonna have to ask you to leave."", ""Ross, the baby's crowning."", 'Ross, Ross, Ross, Ross, Ross, Ross, Ross! Please, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross!', 'Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross, Ross,', ""Excuse me, Ross?\n\nDr. Oberman: Ross, we're ready for you."", ""Ross, you're a father."", 'Excuse me, are you Ross Geller?', 'Ross, Ross, Ross, Ross, Ross, Ross. Ross, listen to me. Ross, Ross, Ross, Ross, Ross, Ross, Ross. Ross, Ross, Ross, Ross, Ross, Ross, Ross. Ross, Ross, Ross, Ross, Ross, Ross, Ross. Ross, Ross,']"
96,0,
96,1,
96,2,
96,3,
96,4,
96,5,
96,6,
96,7,
96,8,
96,9,
96,10,
96,11,
96,12,
96,13,
96,14,
96,15,
96,16,
96,17,
96,18,"[""Oh, no, we're fine."", 'Hi, Dr. Oberman.', 'No.']"
97,0,
97,1,
97,2,
97,3,
97,4,
97,5,
97,6,
97,7,
97,8,
97,9,
97,10,
97,11,
97,12,
97,13,
97,14,
97,15,
97,16,
97,17,
97,18,
97,19,"[""All right, well, let's see how the little one's doing."", ""Good, good. Let's see, I have some forms for you to sign. \n\nCarol Willick: Ross. You're not actually suggesting Helen Willick-Bunch-Geller? 'Cause I think that borders on child abuse."", ""All right, well, let's take a look then, shall we?"", ""Well, let's take a look, shall we?"", ""Well, that's to be expected."", ""Well, let's take a look then, shall we?"", ""Good, good. Now, we've been over this, but just to reiterate, we're going to be induced at 8:00 a.m. tomorrow morning.\nCarol Willick: Wait, what? Why?\nDr. Oberman: Your blood pressure's a little high, and we just wanna""]"
98,0,
98,1,
98,2,
98,3,
98,4,
98,5,
98,6,
98,7,
98,8,
98,9,
98,10,
98,11,
98,12,
98,13,
98,14,
98,15,
98,16,
98,17,
98,18,
98,19,
98,20,"['Oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,', 'Yeah.', ""Dr. Oberman, we're having a little bit of a problem here.\nDr. Oberman: Oh, really? What's the matter?\nRoss Geller: Well, it's about the baby's name. You see, we can't agree.\nDr. Oberman: Oh, well,"", ""Dr. Oberman, we're having a little bit of a problem here.\nDr. Oberman: Oh, really? What's the matter?\nRoss Geller: Well, we can't decide what to name the baby.\nDr. Oberman: Well, have you considered just waiting until you see"", ""I'll, I'll do it. I'll do it. I'll, I'll talk to her.""]"
99,0,
99,1,
99,2,
99,3,
99,4,
99,5,
99,6,
99,7,
99,8,
99,9,
99,10,
99,11,
99,12,
99,13,
99,14,
99,15,
99,16,
99,17,
99,18,
99,19,
99,20,
99,21,
99,22,"['Ross, wait!', ""What?\nRoss Geller: I'm sorry, I just realized, I'm gonna be a father."", 'Ross, Ross!', ""Ross, where are you going?\nRoss Geller: I'm going to the bathroom."", ""Ross, what is wrong with you?\nRoss Geller: I'm sorry, I just- I can't do this."", ""What?\nRoss Geller: I'm gonna be a father."", ""What?\nRoss Geller: I'm sorry, I just- I can't do this.""]"
100,0,
100,1,
100,2,
100,3,
100,4,
100,5,
100,6,
100,7,
100,8,
100,9,
100,10,
100,11,
100,12,
100,13,
100,14,
100,15,
100,16,
100,17,
100,18,
100,19,
100,20,
100,21,
100,22,
100,23,"['What?\nSusan Bunch: We made a baby.', 'What?\nSusan Bunch: Ross is actually being considerate for once.\nCarol Willick: Oh, no.', 'What?\nSusan Bunch: Ross is actually being human for once.', ""What?\nSusan Bunch: Ross is actually being a grown-up about something.\nCarol Willick: Yeah. I know. It's kind of a turn-off."", 'What?\nSusan Bunch: Ross is actually being a grown-up about something.\nCarol Willick: Yeah.', 'What?\nSusan Bunch: Ross is leaving.']"
101,0,
101,1,
101,2,"[""I'm not sure.\n\nRoss Geller: Well? Isn't that amazing?\nJoey Tribbiani: What are we supposed to be seeing here?\nChandler Bing: I'm not sure.\nRoss Geller: The dinosaurs!"", ""I think Ross is trying to say that he and Rachel are getting back together.\n\nRachel Green: He's right, we are."", ""I think it's amazing."", ""I think Ross is trying to say that he and Rachel are on a break.\n\nJoey Tribbiani: So they're not together, but they're not not together?"", ""I'm not sure. \n\nRoss Geller: I don't believe it!""]"
102,0,
102,1,
102,2,
102,3,"[""I don't know what you're talking about."", ""That's so cool!"", ""I see a duck.\n\nRoss Geller: Well? Isn't that amazing?\nJoey Tribbiani: What are we supposed to be seeing here?\nChandler Bing: I dunno, but.. I think it's about to attack the Enterprise.\nPhoebe Buffay: I see"", ""It's a rock!"", ""You guys, it's a rock!"", 'Ross, you have to admit, that is pretty amazing.', 'I see a duck.\n\nRoss Geller: I see a duck, too.', ""You guys, I think it's a UFO!"", ""You guys, I think this is a message from God.\n\nRoss Geller: I'm telling you, this is amazing!\nJoey Tribbiani: What are we supposed to be seeing here?\nChandler Bing: I dunno, but.. I think it's about to attack the Enterprise."", ""You guys, it's a coffee table.""]"
103,0,
103,1,
103,2,
103,3,
103,4,"['You guys are amazing.', ""Joey, Phoebe's right. It's an old potato."", 'You guys are missing the whole point!']"
104,0,
104,1,
104,2,
104,3,
104,4,
104,5,"['Alright.', 'Okay.']"
105,0,
105,1,
105,2,
105,3,
105,4,
105,5,
105,6,"['Just look at it.', 'Just look at it!']"
106,0,
106,1,
106,2,
106,3,
106,4,
106,5,
106,6,
106,7,"[""Ross, it's a rock."", ""I think it's amazing.""]"
107,0,
107,1,
107,2,
107,3,
107,4,
107,5,
107,6,
107,7,
107,8,"[""What's that supposed to mean?\n\nMonica Geller: It's very pretty."", ""You're not even looking!\n\nMonica Geller: I don't have to look, Ross. I trust you."", ""What's that supposed to mean?\n\nMonica Geller: It's very...potato-y."", ""You're not even looking.\n\nMonica Geller: I don't have to."", ""What's that supposed to mean?\n\nMonica Geller: It's very... shiny."", ""You like it?\n\nMonica Geller: It's very... Ross."", ""You're not even looking!\n\nMonica Geller: I am looking.""]"
108,0,
108,1,
108,2,
108,3,
108,4,
108,5,
108,6,
108,7,
108,8,
108,9,"[""Yeah. It's just- I-I-I-I can't believe it's really here."", ""Yeah.\n\nRoss Geller: Well? Isn't that amazing?\nJoey Tribbiani: What are we supposed to be seeing here?\nChandler Bing: I dunno, but.. I think it's about to attack the Enterprise.\nPhoebe Buffay: You know, if you"", 'No! I have something in my eye!', ""No, I'm fine."", ""Yeah. It's just so beautiful."", ""It's just so beautiful."", ""No!\n\nRoss Geller: Well? Isn't that amazing?\nJoey Tribbiani: What are we supposed to be seeing here?\nChandler Bing: I dunno, but.. I think it's about to attack the Enterprise.\nPhoebe Buffay: You know, if you"", 'No! I have something in my eye.', ""Yeah. It's just- it's so beautiful.""]"
109,0,
109,1,
109,2,
109,3,
109,4,
109,5,
109,6,
109,7,
109,8,
109,9,
109,10,"[""Oh, good. 'Cause that would be weird."", ""Oh my God, you are!\n\nMonica Geller: I'm just really happy for you, Ross."", ""Oh my God, you are!\n\nMonica Geller: I'm just really happy for you, Ross. This is a really big discovery."", ""Oh my God, you are!\n\nMonica Geller: It's just so beautiful."", 'Oh, good.', ""You are! You're tearing up!\n\nMonica Geller: It's just really beautiful."", ""Oh, good. 'Cause I'd hate for you to be welling up."", ""You are! You're tearing up!\n\nMonica Geller: I'm not tearing up.""]"
110,0,
110,1,
110,2,
110,3,
110,4,
110,5,
110,6,
110,7,
110,8,
110,9,
110,10,
110,11,"[""I'm not welling up.\n\nRoss Geller: Well? Isn't that amazing?\nJoey Tribbiani: What are we supposed to be seeing here?\nChandler Bing: I dunno, but.. I think it's about to attack the Enterprise.\nPhoebe Buffay:"", ""I'm not welling up.\n\nRoss Geller: What do you think, Monica?\nMonica Geller: I think it's amazing."", ""I'm not welling up.\n\nMonica Geller: I'm not welling up."", ""It's just- I'm so proud of you."", ""It's just so beautiful."", ""It's just- it's so beautiful.""]"
111,0,
111,1,
111,2,
111,3,
111,4,
111,5,
111,6,
111,7,
111,8,
111,9,
111,10,
111,11,
111,12,"[""You are, you're crying!\n\nMonica Geller: I'm not crying!"", ""You are, you're tearing up.\n\nMonica Geller: I'm not tearing up!"", ""Oh, you are.\n\nMonica Geller: It's just so beautiful."", ""Oh, come on, you are.\n\nMonica Geller: I'm not welling up."", ""You are, you're tearing up.\n\nMonica Geller: I'm not tearing up, Ross."", ""You are, you're tearing up.\n\nMonica Geller: I'm not tearing up, Ross!"", ""Oh, you are.\n\nMonica Geller: I'm not welling up."", ""You are, you're tearing up.\n\nMonica Geller: It's just so beautiful."", ""You are, I can see it.\n\nMonica Geller: It's just so beautiful."", ""You are, I can see it.\n\nMonica Geller: I'm not welling up.""]"
112,0,
112,1,
112,2,
112,3,
112,4,
112,5,
112,6,
112,7,
112,8,
112,9,
112,10,
112,11,
112,12,
112,13,"[""I'm not crying because I'm gonna be an aunt.\nRoss Geller: Then what are you crying about?\n\nMonica Geller: I'm not crying."", 'I am?', 'I am not going to be an aunt!', 'Oh my God!']"
113,0,
113,1,
113,2,
113,3,
113,4,
113,5,
113,6,
113,7,
113,8,
113,9,
113,10,
113,11,
113,12,
113,13,
113,14,"[""What's going on?\n\nRoss Geller: Well? Isn't that amazing?\nJoey Tribbiani: What are we supposed to be seeing here?\nChandler Bing: I dunno, but.. I think it's about to attack the Enterprise.\nPhoebe Buffay: You know"", ""Oh, it's beautiful."", 'What\'s going on?\n\n""What\'s going on?""', ""Oh, it's beautiful!"", ""Oh my God, it's so beautiful!"", ""Oh my God, it's a miracle!""]"
